Title: mars_ultram

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
150.00 1660.00 99.979743 44.6863 0.140929 3.03952 0.898003 17.2074 0.462994 30.3947 2.4658 0.503202 0.0402081 0.161033
150.00 1655.00 99.979696 44.6863 0.140929 3.03952 0.89753 17.2078 0.462994 30.3947 2.4658 0.503202 0.0402082 0.161033
150.00 1650.00 99.979650 44.6863 0.140929 3.03952 0.897074 17.2083 0.462994 30.3947 2.4658 0.503202 0.0402082 0.161033
150.00 1645.00 99.979606 44.6863 0.140929 3.03952 0.896636 17.2087 0.462994 30.3947 2.4658 0.503203 0.0402082 0.161033
150.00 1640.00 99.979564 44.6863 0.140929 3.03952 0.896215 17.209 0.462995 30.3947 2.4658 0.503203 0.0402082 0.161033
150.00 1635.00 99.979524 44.6864 0.140929 3.03952 0.895811 17.2094 0.462995 30.3947 2.4658 0.503203 0.0402082 0.161033
150.00 1630.00 98.878364 44.7233 0.142498 3.07337 0.900606 17.3312 0.464907 30.1593 2.49257 0.508807 0.040656 0.162826
150.00 1625.00 97.249062 44.7802 0.144886 3.12486 0.907935 17.5125 0.467653 29.8044 2.53324 0.517331 0.0413372 0.165554
150.00 1620.00 95.666788 44.8383 0.147282 3.17655 0.915092 17.6899 0.470216 29.4524 2.57403 0.525888 0.0420209 0.168292
150.00 1615.00 94.128885 44.8977 0.149688 3.22845 0.922078 17.8632 0.472597 29.1031 2.61495 0.53448 0.0427074 0.171042
150.00 1610.00 92.632870 44.9583 0.152106 3.28058 0.928897 18.0325 0.474798 28.7565 2.65602 0.543112 0.0433971 0.173804
150.00 1605.00 91.176426 45.0202 0.154536 3.33299 0.935551 18.1978 0.476821 28.4124 2.69725 0.551787 0.0440903 0.176581
150.00 1600.00 89.757381 45.0834 0.156979 3.38568 0.942042 18.3589 0.478668 28.0709 2.73867 0.560511 0.0447874 0.179372
150.00 1595.00 88.373699 45.1481 0.159437 3.43869 0.948374 18.5159 0.480341 27.7319 2.7803 0.569287 0.0454886 0.182181
150.00 1590.00 87.023471 45.2143 0.16191 3.49205 0.954547 18.6687 0.481841 27.3952 2.82215 0.57812 0.0461944 0.185008
150.00 1585.00 85.704899 45.282 0.164401 3.54577 0.960563 18.8172 0.48317 27.0609 2.86425 0.587014 0.0469051 0.187854
150.00 1580.00 84.416292 45.3513 0.166911 3.5999 0.966424 18.9613 0.48433 26.7289 2.90661 0.595975 0.0476211 0.190721
150.00 1575.00 83.156056 45.4223 0.16944 3.65445 0.972131 19.101 0.485322 26.3991 2.94927 0.605007 0.0483428 0.193612
150.00 1570.00 81.922687 45.4951 0.171991 3.70947 0.977685 19.2363 0.486149 26.0714 2.99223 0.614116 0.0490707 0.196527
150.00 1565.00 80.714765 45.5696 0.174565 3.76499 0.983087 19.367 0.486811 25.7458 3.03554 0.623306 0.049805 0.199468
150.00 1560.00 79.530943 45.6461 0.177164 3.82103 0.988338 19.493 0.487311 25.4223 3.0792 0.632584 0.0505464 0.202437
150.00 1555.00 78.369950 45.7245 0.179788 3.87763 0.993437 19.6142 0.48765 25.1008 3.12326 0.641955 0.0512952 0.205436
150.00 1550.00 77.230579 45.805 0.182441 3.93484 0.998385 19.7306 0.487829 24.7812 3.16772 0.651426 0.0520519 0.208467
150.00 1545.00 76.111685 45.8877 0.185123 3.99269 1.00318 19.842 0.48785 24.4634 3.21263 0.661002 0.0528171 0.211531
150.00 1540.00 75.012181 45.9726 0.187836 4.05121 1.00783 19.9484 0.487715 24.1475 3.25801 0.670691 0.0535913 0.214632
150.00 1535.00 73.931034 46.0599 0.190583 4.11045 1.01232 20.0495 0.487424 23.8334 3.30388 0.680499 0.054375 0.217771
150.00 1530.00 72.867261 46.1496 0.193365 4.17046 1.01666 20.1452 0.48698 23.5209 3.35029 0.690433 0.0551688 0.22095
150.00 1525.00 71.819929 46.2418 0.196185 4.23128 1.02084 20.2355 0.486383 23.2101 3.39726 0.700502 0.0559733 0.224172
150.00 1520.00 70.788147 46.3368 0.199045 4.29295 1.02486 20.3201 0.485634 22.9009 3.44483 0.710712 0.0567892 0.227439
150.00 1515.00 69.771070 46.4345 0.201946 4.35553 1.02873 20.3988 0.484736 22.5932 3.49302 0.721072 0.057617 0.230755
150.00 1510.00 68.767893 46.5352 0.204892 4.41907 1.03243 20.4716 0.483689 22.287 3.54189 0.731591 0.0584575 0.234121
150.00 1505.00 67.777849 46.639 0.207885 4.48362 1.03597 20.5382 0.482495 21.9823 3.59146 0.742278 0.0593114 0.237541
150.00 1500.00 66.800209 46.7459 0.210927 4.54924 1.03934 20.5984 0.481154 21.6789 3.64178 0.753141 0.0601795 0.241017
150.00 1495.00 65.834283 46.8562 0.214022 4.61598 1.04254 20.652 0.479668 21.3769 3.69288 0.764191 0.0610624 0.244553
150.00 1490.00 64.879415 46.97 0.217172 4.68392 1.04556 20.6989 0.478038 21.0761 3.74482 0.775439 0.0619611 0.248153
150.00 1485.00 63.934984 47.0874 0.22038 4.75311 1.0484 20.7387 0.476264 20.7765 3.79762 0.786893 0.0628764 0.251818
150.00 1480.00 63.000405 47.2087 0.223649 4.82362 1.05105 20.7712 0.474348 20.4782 3.85135 0.798566 0.0638091 0.255554
150.00 1475.00 62.075129 47.334 0.226983 4.89552 1.05351 20.7962 0.472291 20.1809 3.90603 0.810469 0.0647602 0.259363
150.00 1470.00 61.158642 47.4635 0.230384 4.96888 1.05577 20.8134 0.470094 19.8847 3.96174 0.822615 0.0657307 0.26325
150.00 1465.00 60.250465 47.5973 0.233857 5.04378 1.05782 20.8225 0.467758 19.5896 4.0185 0.835014 0.0667215 0.267218
150.00 1460.00 59.350157 47.7357 0.237405 5.12029 1.05965 20.8232 0.465284 19.2954 4.07638 0.847681 0.0677336 0.271271
150.00 1455.00 58.457318 47.8789 0.241031 5.19849 1.06126 20.8153 0.462672 19.0021 4.13543 0.860628 0.0687681 0.275415
150.00 1450.00 57.571584 48.0271 0.244739 5.27847 1.06263 20.7983 0.459924 18.7098 4.1957 0.873869 0.0698261 0.279652
150.00 1445.00 56.692637 48.1805 0.248533 5.36031 1.06376 20.772 0.457041 18.4182 4.25725 0.887417 0.0709087 0.283987
150.00 1440.00 55.820201 48.3393 0.252418 5.44409 1.06463 20.7361 0.454025 18.1276 4.32012 0.901287 0.0720169 0.288426
150.00 1435.00 54.954050 48.5038 0.256396 5.52989 1.06523 20.6902 0.450875 17.8377 4.38438 0.915492 0.073152 0.292972
150.00 1430.00 54.094006 48.6741 0.260472 5.61781 1.06555 20.6338 0.447595 17.5485 4.45007 0.930048 0.0743151 0.29763
150.00 1425.00 53.239944 48.8506 0.264651 5.70793 1.06557 20.5668 0.444184 17.2602 4.51725 0.944967 0.0755072 0.302405
150.00 1420.00 52.391800 49.0333 0.268935 5.80034 1.06528 20.4887 0.440646 16.9725 4.58596 0.960265 0.0767296 0.3073
150.00 1415.00 51.549565 49.2226 0.273329 5.8951 1.06466 20.3992 0.43698 16.6856 4.65626 0.975954 0.0779832 0.312321
150.00 1410.00 50.713297 49.4187 0.277836 5.99231 1.06369 20.2979 0.433191 16.3994 4.72819 0.992047 0.0792691 0.317471
150.00 1405.00 49.883120 49.6217 0.28246 6.09204 1.06236 20.1845 0.429279 16.114 4.80179 1.00856 0.0805884 0.322754
150.00 1400.00 49.059231 49.8318 0.287204 6.19435 1.06065 20.0586 0.425248 15.8294 4.87709 1.0255 0.0819418 0.328175
150.00 1395.00 48.241896 50.0492 0.29207 6.2993 1.05854 19.9201 0.4211 15.5456 4.95411 1.04287 0.0833301 0.333735
150.00 1390.00 47.431460 50.2741 0.29706 6.40693 1.05601 19.7686 0.416839 15.2627 5.03288 1.06069 0.0847539 0.339437
150.00 1385.00 46.321458 50.2829 0.304086 6.5472 1.05877 19.7331 0.416222 14.9974 5.14 1.08603 0.0867848 0.347571
150.00 1380.00 45.220645 50.2869 0.311382 6.69202 1.06141 19.69 0.415596 14.735 5.25032 1.11238 0.0888974 0.356032
150.00 1375.00 44.147246 50.3001 0.318839 6.83968 1.06359 19.6313 0.414735 14.4745 5.36224 1.13933 0.0910589 0.364689
150.00 1370.00 43.100130 50.3222 0.326463 6.99028 1.06527 19.5568 0.413645 14.2158 5.47578 1.16692 0.0932712 0.373549
150.00 1365.00 42.078307 50.3532 0.334259 7.14391 1.06647 19.4667 0.412335 13.9589 5.59095 1.19515 0.0955362 0.38262
150.00 1360.00 41.080916 50.393 0.342233 7.30068 1.06716 19.3607 0.410811 13.7039 5.70775 1.22406 0.0978557 0.391909
150.00 1355.00 40.107210 50.4412 0.350389 7.46065 1.06733 19.2392 0.409085 13.4507 5.82617 1.25367 0.100231 0.401424
150.00 1350.00 39.156551 50.4978 0.358732 7.62388 1.06698 19.1021 0.407163 13.1994 5.94619 1.28398 0.102665 0.41117
150.00 1345.00 38.228392 50.5624 0.367266 7.79043 1.06609 18.9496 0.405057 12.9501 6.06775 1.31503 0.105157 0.421153
150.00 1340.00 37.322270 50.6347 0.375994 7.96032 1.06465 18.7821 0.402776 12.7027 6.19081 1.34683 0.10771 0.431378
150.00 1335.00 36.437792 50.7143 0.384917 8.13357 1.06266 18.6 0.400331 12.4575 6.31529 1.37938 0.110325 0.441849
150.00 1330.00 35.574626 50.8007 0.394038 8.31015 1.06011 18.4035 0.397733 12.2144 6.44108 1.4127 0.113002 0.45257
150.00 1325.00 34.732483 50.8936 0.403356 8.49006 1.057 18.1933 0.394993 11.9735 6.56808 1.4468 0.115742 0.463543
150.00 1320.00 33.911112 50.9924 0.412872 8.67323 1.05331 17.9699 0.392122 11.735 6.69616 1.48168 0.118545 0.474771
150.00 1315.00 33.110284 51.0965 0.422585 8.8596 1.04906 17.7339 0.389133 11.499 6.82516 1.51734 0.121412 0.486254
150.00 1310.00 32.329780 51.2053 0.432492 9.04909 1.04424 17.4862 0.386037 11.2655 6.95492 1.55379 0.124344 0.497993
150.00 1305.00 31.569386 51.3182 0.442591 9.24159 1.03885 17.2275 0.382845 11.0348 7.08527 1.59102 0.127339 0.509988
150.00 1300.00 30.828876 51.4346 0.452879 9.43698 1.03291 16.9586 0.37957 10.8069 7.216 1.62903 0.130397 0.522238
150.00 1295.00 30.108011 51.5537 0.463352 9.63512 1.02642 16.6804 0.376221 10.5819 7.34691 1.66781 0.133519 0.534741
150.00 1290.00 29.406527 51.6748 0.474004 9.83587 1.01939 16.3939 0.372811 10.3599 7.47778 1.70735 0.136704 0.547497
150.00 1285.00 28.724134 51.7973 0.484833 10.0391 1.01183 16.1 0.369349 10.1411 7.60839 1.74766 0.139952 0.560504
150.00 1280.00 28.060506 51.9206 0.495831 10.2446 1.00377 15.7996 0.365845 9.9255 7.7385 1.78872 0.143262 0.57376
150.00 1275.00 27.415287 52.0439 0.506995 10.4523 0.995211 15.4938 0.362309 9.71324 7.86788 1.83053 0.146634 0.587264
150.00 1270.00 26.788084 52.1666 0.51832 10.6619 0.986183 15.1834 0.358749 9.50436 7.99628 1.87309 0.150067 0.601013
150.00 1265.00 26.178472 52.2882 0.529799 10.8733 0.976702 14.8694 0.355174 9.29893 8.12347 1.91638 0.153561 0.615009
150.00 1260.00 25.585992 52.408 0.541428 11.0865 0.966792 14.5527 0.351589 9.09699 8.24921 1.9604 0.157117 0.629251
150.00 1255.00 25.010159 52.5256 0.553203 11.3011 0.956476 14.2341 0.348002 8.89857 8.37326 2.00516 0.160735 0.643738
150.00 1250.00 24.450459 52.6405 0.565119 11.5171 0.945776 13.9145 0.344419 8.70369 8.49538 2.05066 0.164414 0.658474
150.00 1245.00 23.906359 52.7521 0.577172 11.7344 0.934716 13.5945 0.340845 8.51235 8.61536 2.0969 0.168156 0.673461
150.00 1240.00 23.377310 52.8602 0.58936 11.9529 0.923322 13.2749 0.337284 8.32455 8.73295 2.1439 0.171962 0.688702
150.00 1235.00 22.862751 52.9643 0.601678 12.1723 0.911617 12.9564 0.333739 8.14026 8.84794 2.19166 0.175832 0.704202
150.00 1230.00 22.362111 53.0642 0.614126 12.3927 0.899625 12.6396 0.330215 7.95945 8.96012 2.2402 0.179768 0.719968
150.00 1225.00 21.874820 53.1596 0.6267 12.614 0.887369 12.3249 0.326713 7.78208 9.06927 2.28954 0.183773 0.736006
150.00 1220.00 21.400308 53.2504 0.639398 12.836 0.874874 12.013 0.323236 7.6081 9.17517 2.3397 0.187848 0.752326
150.00 1215.00 20.938011 53.3362 0.65222 13.0588 0.862162 11.7041 0.319785 7.43744 9.27765 2.39071 0.191995 0.768936
150.00 1210.00 20.487375 53.4169 0.665164 13.2823 0.849254 11.3988 0.316361 7.27006 9.37648 2.44261 0.196218 0.78585
150.00 1205.00 20.047836 53.4925 0.67823 13.5064 0.836173 11.0973 0.312966 7.10587 9.47148 2.49542 0.20052 0.803079
150.00 1200.00 19.618646 53.5626 0.691423 13.7312 0.822949 10.8001 0.309602 6.94482 9.56251 2.54921 0.204907 0.820648
150.00 1195.00 19.199242 53.627 0.704744 13.9567 0.809602 10.5075 0.306271 6.78683 9.64939 2.60405 0.209383 0.838575
150.00 1190.00 18.789148 53.6858 0.718192 14.1828 0.796151 10.2196 0.30297 6.63182 9.73192 2.65997 0.213953 0.856878
150.00 1185.00 18.387910 53.7389 0.731765 14.4096 0.782614 9.93658 0.2997 6.47971 9.80994 2.71703 0.218622 0.875575
150.00 1180.00 17.995098 53.7864 0.745461 14.637 0.769008 9.65864 0.296459 6.33041 9.88327 2.77529 0.223394 0.894688
150.00 1175.00 15.722813 53.8542 0.84549 14.4491 0.768569 9.4316 0.294315 6.15939 10.0063 2.9141 0.252948 1.02399
150.00 1170.00 13.014987 53.8835 1.00836 14.0466 0.772945 9.20055 0.292005 5.99376 10.1908 3.07479 0.299645 1.23704
150.00 1165.00 10.467906 54.1547 1.23263 13.7321 0.773696 8.99593 0.287901 5.7986 10.1623 3.26202 0.362407 1.23775
150.00 1160.00 8.520068 54.3599 1.48685 13.4571 0.771586 8.77527 0.283634 5.62458 10.1491 3.41569 0.430965 1.24537
150.00 1155.00 6.424369 54.86 1.81682 13.5511 0.741161 8.30054 0.278088 5.31093 9.65885 3.71197 0.545587 1.225
150.00 1150.00 5.186742 54.9968 2.14442 13.411 0.729346 8.02597 0.274147 5.14398 9.56962 3.82311 0.643282 1.23836
150.00 1145.00 4.207035 55.0321 2.5071 13.2811 0.717529 7.76934 0.271147 5.00313 9.5258 3.8831 0.748975 1.26068
150.00 1140.00 3.418195 54.9594 2.91066 13.1604 0.705946 7.53158 0.269282 4.88667 9.52866 3.89178 0.862842 1.2928
150.00 1135.00 2.774916 54.7675 3.363 13.0468 0.694896 7.31411 0.268742 4.79398 9.58188 3.84811 0.984881 1.33614
150.00 1130.00 2.245540 54.4384 3.87533 12.9364 0.684809 7.11938 0.26977 4.72584 9.69243 3.74986 1.11474 1.39308
150.00 1125.00 1.807177 53.9422 4.46476 12.8226 0.676346 6.95191 0.272739 4.68506 9.8726 3.59283 1.25139 1.46755
150.00 1120.00 1.442573 53.2263 5.16009 12.6932 0.670655 6.82051 0.278306 4.67814 10.1448 3.36893 1.39258 1.56653
150.00 1115.00 1.137721 52.1834 6.01783 12.5231 0.670042 6.74427 0.287835 4.72013 10.5552 3.06065 1.53337 1.70422
150.00 1110.00 0.878630 50.5339 7.18287 12.2458 0.680587 6.77512 0.30496 4.85274 11.2241 2.62052 1.66106 1.91831
150.00 1105.00 0.355165 51.1379 7.21203 12.6447 0.627813 6.17376 0.288882 4.48003 10.8103 2.56426 2.14173 1.91864
150.00 1100.00 0.000000 ---
150.00 1095.00 0.000000 ---
150.00 1090.00 0.000000 ---
150.00 1085.00 0.000000 ---
150.00 1080.00 0.000000 ---
150.00 1075.00 0.000000 ---
150.00 1070.00 0.000000 ---
150.00 1065.00 0.000000 ---
150.00 1060.00 0.000000 ---
150.00 1055.00 0.000000 ---
150.00 1050.00 0.000000 ---
150.00 1045.00 0.000000 ---
150.00 1040.00 0.000000 ---
150.00 1035.00 0.000000 ---
150.00 1030.00 0.000000 ---
150.00 1025.00 0.000000 ---
150.00 1020.00 0.000000 ---
150.00 1015.00 0.000000 ---
150.00 1010.00 0.000000 ---
150.00 1005.00 0.000000 ---
150.00 1000.00 0.000000 ---
Title: mars_ultram

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 Mg#
150.00 1700.00 99.980183 311.548185 -1070388.433204 35.315436 163.351734 -0.566 44.6861 0.140928 3.0395 0.902389 17.2034 0.462992 30.3945 2.46579 0.5032 0.040208 0.161032 75.9
150.00 1695.00 99.980122 311.133459 -1071204.356903 35.300319 163.351423 -0.558 44.6861 0.140928 3.0395 0.901783 17.2039 0.462992 30.3945 2.46579 0.5032 0.040208 0.161032 75.9
150.00 1690.00 99.980063 310.717687 -1072020.299626 35.285204 163.351120 -0.550 44.6861 0.140928 3.03951 0.901194 17.2045 0.462992 30.3946 2.46579 0.5032 0.040208 0.161032 75.9
150.00 1685.00 99.980006 310.300865 -1072836.261689 35.270090 163.350825 -0.542 44.6861 0.140928 3.03951 0.900621 17.205 0.462993 30.3946 2.46579 0.503201 0.040208 0.161032 75.9
150.00 1680.00 99.979950 309.882985 -1073652.243412 35.254978 163.350539 -0.534 44.6862 0.140928 3.03951 0.900064 17.2055 0.462993 30.3946 2.46579 0.503201 0.0402081 0.161032 75.9
150.00 1675.00 99.979896 309.464044 -1074468.245119 35.239868 163.350261 -0.526 44.6862 0.140928 3.03951 0.899524 17.206 0.462993 30.3946 2.4658 0.503201 0.0402081 0.161032 75.9
150.00 1670.00 99.979843 309.044035 -1075284.267140 35.224760 163.349992 -0.518 44.6862 0.140928 3.03951 0.899 17.2065 0.462993 30.3946 2.4658 0.503201 0.0402081 0.161032 75.9
150.00 1665.00 99.979792 308.622953 -1076100.309810 35.209653 163.349731 -0.509 44.6862 0.140928 3.03951 0.898493 17.207 0.462994 30.3946 2.4658 0.503202 0.0402081 0.161033 75.9
150.00 1660.00 99.979743 308.200793 -1076916.373468 35.194548 163.349479 -0.501 44.6863 0.140929 3.03952 0.898003 17.2074 0.462994 30.3947 2.4658 0.503202 0.0402081 0.161033 75.9
150.00 1655.00 99.979696 307.777548 -1077732.458460 35.179445 163.349236 -0.493 44.6863 0.140929 3.03952 0.89753 17.2078 0.462994 30.3947 2.4658 0.503202 0.0402082 0.161033 75.9
150.00 1650.00 99.979650 307.353214 -1078548.565136 35.164344 163.349001 -0.484 44.6863 0.140929 3.03952 0.897074 17.2083 0.462994 30.3947 2.4658 0.503202 0.0402082 0.161033 75.9
150.00 1645.00 99.979606 306.927784 -1079364.693850 35.149245 163.348776 -0.476 44.6863 0.140929 3.03952 0.896636 17.2087 0.462994 30.3947 2.4658 0.503203 0.0402082 0.161033 75.9
150.00 1640.00 99.979564 306.501252 -1080180.844966 35.134147 163.348559 -0.468 44.6863 0.140929 3.03952 0.896215 17.209 0.462995 30.3947 2.4658 0.503203 0.0402082 0.161033 75.9
150.00 1635.00 99.979524 306.073613 -1080997.018849 35.119051 163.348352 -0.459 44.6864 0.140929 3.03952 0.895811 17.2094 0.462995 30.3947 2.4658 0.503203 0.0402082 0.161033 75.9
150.00 1630.00 98.878364 302.182245 -1068552.503729 34.714420 161.307492 -0.444 44.7233 0.142498 3.07337 0.900606 17.3312 0.464907 30.1593 2.49257 0.508807 0.040656 0.162826 75.6
150.00 1625.00 97.249062 296.643692 -1049763.512388 34.123943 158.292038 -0.426 44.7802 0.144886 3.12486 0.907935 17.5125 0.467653 29.8044 2.53324 0.517331 0.0413372 0.165554 75.2
150.00 1620.00 95.666788 291.269076 -1031560.137194 33.551261 155.368666 -0.407 44.8383 0.147282 3.17655 0.915092 17.6899 0.470216 29.4524 2.57403 0.525888 0.0420209 0.168292 74.8
150.00 1615.00 94.128885 286.049405 -1013910.488832 32.995393 152.532325 -0.388 44.8977 0.149688 3.22845 0.922078 17.8632 0.472597 29.1031 2.61495 0.53448 0.0427074 0.171042 74.4
150.00 1610.00 92.632870 280.976289 -996784.840774 32.455427 149.778307 -0.369 44.9583 0.152106 3.28058 0.928897 18.0325 0.474798 28.7565 2.65602 0.543112 0.0433971 0.173804 74.0
150.00 1605.00 91.176426 276.041893 -980155.443363 31.930507 147.102211 -0.350 45.0202 0.154536 3.33299 0.935551 18.1978 0.476821 28.4124 2.69725 0.551787 0.0440903 0.176581 73.6
150.00 1600.00 89.757381 271.238886 -963996.356871 31.419836 144.499925 -0.330 45.0834 0.156979 3.38568 0.942042 18.3589 0.478668 28.0709 2.73867 0.560511 0.0447874 0.179372 73.2
150.00 1595.00 88.373699 266.560405 -948283.301331 30.922667 141.967598 -0.310 45.1481 0.159437 3.43869 0.948374 18.5159 0.480341 27.7319 2.7803 0.569287 0.0454886 0.182181 72.8
150.00 1590.00 87.023471 262.000010 -932993.521239 30.438296 139.501618 -0.290 45.2143 0.16191 3.49205 0.954547 18.6687 0.481841 27.3952 2.82215 0.57812 0.0461944 0.185008 72.3
150.00 1585.00 85.704899 257.551657 -918105.663475 29.966067 137.098595 -0.270 45.282 0.164401 3.54577 0.960563 18.8172 0.48317 27.0609 2.86425 0.587014 0.0469051 0.187854 71.9
150.00 1580.00 84.416292 253.209660 -903599.666994 29.505359 134.755342 -0.249 45.3513 0.166911 3.5999 0.966424 18.9613 0.48433 26.7289 2.90661 0.595975 0.0476211 0.190721 71.5
150.00 1575.00 83.156056 248.968668 -889456.663048 29.055590 132.468860 -0.228 45.4223 0.16944 3.65445 0.972131 19.101 0.485322 26.3991 2.94927 0.605007 0.0483428 0.193612 71.1
150.00 1570.00 81.922687 244.823639 -875658.884813 28.616210 130.236325 -0.207 45.4951 0.171991 3.70947 0.977685 19.2363 0.486149 26.0714 2.99223 0.614116 0.0490707 0.196527 70.7
150.00 1565.00 80.714765 240.769814 -862189.585494 28.186702 128.055070 -0.186 45.5696 0.174565 3.76499 0.983087 19.367 0.486811 25.7458 3.03554 0.623306 0.049805 0.199468 70.3
150.00 1560.00 79.530943 236.802701 -849032.964049 27.766575 125.922582 -0.164 45.6461 0.177164 3.82103 0.988338 19.493 0.487311 25.4223 3.0792 0.632584 0.0505464 0.202437 69.9
150.00 1555.00 78.369950 232.918053 -836174.097795 27.355367 123.836482 -0.142 45.7245 0.179788 3.87763 0.993437 19.6142 0.48765 25.1008 3.12326 0.641955 0.0512952 0.205436 69.5
150.00 1550.00 77.230579 229.111849 -823598.881281 26.952639 121.794521 -0.119 45.805 0.182441 3.93484 0.998385 19.7306 0.487829 24.7812 3.16772 0.651426 0.0520519 0.208467 69.1
150.00 1545.00 76.111685 225.380285 -811293.970829 26.557979 119.794570 -0.097 45.8877 0.185123 3.99269 1.00318 19.842 0.48785 24.4634 3.21263 0.661002 0.0528171 0.211531 68.7
150.00 1540.00 75.012181 221.719753 -799246.734283 26.170991 117.834612 -0.073 45.9726 0.187836 4.05121 1.00783 19.9484 0.487715 24.1475 3.25801 0.670691 0.0535913 0.214632 68.3
150.00 1535.00 73.931034 218.126833 -787445.205535 25.791304 115.912736 -0.050 46.0599 0.190583 4.11045 1.01232 20.0495 0.487424 23.8334 3.30388 0.680499 0.054375 0.217771 67.9
150.00 1530.00 72.867261 214.598277 -775878.043440 25.418564 114.027127 -0.026 46.1496 0.193365 4.17046 1.01666 20.1452 0.48698 23.5209 3.35029 0.690433 0.0551688 0.22095 67.5
150.00 1525.00 71.819929 211.131006 -764534.494831 25.052434 112.176064 -0.002 46.2418 0.196185 4.23128 1.02084 20.2355 0.486383 23.2101 3.39726 0.700502 0.0559733 0.224172 67.2
150.00 1520.00 70.788147 207.722093 -753404.361339 24.692596 110.357912 0.023 46.3368 0.199045 4.29295 1.02486 20.3201 0.485634 22.9009 3.44483 0.710712 0.0567892 0.227439 66.8
150.00 1515.00 69.771070 204.368759 -742477.969798 24.338747 108.571122 0.048 46.4345 0.201946 4.35553 1.02873 20.3988 0.484736 22.5932 3.49302 0.721072 0.057617 0.230755 66.4
150.00 1510.00 68.767893 201.068366 -731746.146039 23.990599 106.814219 0.074 46.5352 0.204892 4.41907 1.03243 20.4716 0.483689 22.287 3.54189 0.731591 0.0584575 0.234121 66.0
150.00 1505.00 67.777849 197.818408 -721200.191921 23.647879 105.085807 0.100 46.639 0.207885 4.48362 1.03597 20.5382 0.482495 21.9823 3.59146 0.742278 0.0593114 0.237541 65.6
150.00 1500.00 66.800209 194.616510 -710831.865456 23.310328 103.384561 0.127 46.7459 0.210927 4.54924 1.03934 20.5984 0.481154 21.6789 3.64178 0.753141 0.0601795 0.241017 65.2
150.00 1495.00 65.834283 191.460418 -700633.363953 22.977699 101.709223 0.154 46.8562 0.214022 4.61598 1.04254 20.652 0.479668 21.3769 3.69288 0.764191 0.0610624 0.244553 64.9
150.00 1490.00 64.879415 188.348001 -690597.310091 22.649762 100.058607 0.182 46.97 0.217172 4.68392 1.04556 20.6989 0.478038 21.0761 3.74482 0.775439 0.0619611 0.248153 64.5
150.00 1485.00 63.934984 185.277245 -680716.740873 22.326295 98.431589 0.210 47.0874 0.22038 4.75311 1.0484 20.7387 0.476264 20.7765 3.79762 0.786893 0.0628764 0.251818 64.1
150.00 1480.00 63.000405 182.246251 -670985.099442 22.007091 96.827110 0.239 47.2087 0.223649 4.82362 1.05105 20.7712 0.474348 20.4782 3.85135 0.798566 0.0638091 0.255554 63.7
150.00 1475.00 62.075129 179.253236 -661396.229729 21.691957 95.244178 0.269 47.334 0.226983 4.89552 1.05351 20.7962 0.472291 20.1809 3.90603 0.810469 0.0647602 0.259363 63.4
150.00 1470.00 61.158642 176.296531 -651944.373940 21.380709 93.681863 0.299 47.4635 0.230384 4.96888 1.05577 20.8134 0.470094 19.8847 3.96174 0.822615 0.0657307 0.26325 63.0
150.00 1465.00 60.250465 173.374584 -642624.172875 21.073179 92.139298 0.330 47.5973 0.233857 5.04378 1.05782 20.8225 0.467758 19.5896 4.0185 0.835014 0.0667215 0.267218 62.6
150.00 1460.00 59.350157 170.485958 -633430.669088 20.769209 90.615682 0.361 47.7357 0.237405 5.12029 1.05965 20.8232 0.465284 19.2954 4.07638 0.847681 0.0677336 0.271271 62.3
150.00 1455.00 58.457318 167.629339 -624359.312867 20.468657 89.110282 0.394 47.8789 0.241031 5.19849 1.06126 20.8153 0.462672 19.0021 4.13543 0.860628 0.0687681 0.275415 61.9
150.00 1450.00 57.571584 164.803533 -615405.971001 20.171392 87.622430 0.427 48.0271 0.244739 5.27847 1.06263 20.7983 0.459924 18.7098 4.1957 0.873869 0.0698261 0.279652 61.6
150.00 1445.00 56.692637 162.007475 -606566.938277 19.877298 86.151531 0.461 48.1805 0.248533 5.36031 1.06376 20.772 0.457041 18.4182 4.25725 0.887417 0.0709087 0.283987 61.2
150.00 1440.00 55.820201 159.240235 -597838.951572 19.586273 84.697062 0.495 48.3393 0.252418 5.44409 1.06463 20.7361 0.454025 18.1276 4.32012 0.901287 0.0720169 0.288426 60.9
150.00 1435.00 54.954050 156.501019 -589219.206363 19.298232 83.258576 0.531 48.5038 0.256396 5.52989 1.06523 20.6902 0.450875 17.8377 4.38438 0.915492 0.073152 0.292972 60.6
150.00 1430.00 54.094006 153.789181 -580705.375360 19.013104 81.835704 0.568 48.6741 0.260472 5.61781 1.06555 20.6338 0.447595 17.5485 4.45007 0.930048 0.0743151 0.29763 60.3
150.00 1425.00 53.239944 151.104226 -572295.628875 18.730835 80.428165 0.605 48.8506 0.264651 5.70793 1.06557 20.5668 0.444184 17.2602 4.51725 0.944967 0.0755072 0.302405 59.9
